t,T,TT
78070,35.56012335531137,25.475178293870464
78080,35.55885501336058,25.475085829652883
78090,35.557586819295075,25.474993374316533
78100,35.55631877309739,25.474900927860556
78110,35.55505087475003,25.474808490284087
78120,35.55378312423553,25.474716061586264
78130,35.55251552153641,25.47462364176623
78140,35.55124806663518,25.474531230823118
78150,35.54998075951439,25.47443882875607
78160,35.54871360015657,25.47434643556422
78170,35.54744658854424,25.474254051246717
78180,35.54617972465994,25.47416167580269
78190,35.54491300848621,25.474069309231282
78200,35.54364644000559,25.473976951531633
78210,35.542380019200614,25.473884602702878
78220,35.54111374605383,25.473792262744162
78230,35.53984762054778,25.47369993165462
78240,35.538581642665015,25.473607609433394
78250,35.53731581238808,25.473515296079622
78260,35.53605012969953,25.473422991592443
78270,35.53478459458192,25.473330695971
78280,35.533519207017804,25.473238409214428
78290,35.532253966989735,25.473146131321872
78300,35.53098887448028,25.473053862292467
78310,35.52972392947199,25.47296160212536
78320,35.52845913194744,25.47286935081968
78330,35.5271944818892,25.472777108374576
78340,35.52592997927982,25.472684874789188
78350,35.524665624101885,25.47259265006265
78360,35.52340141633796,25.472500434194114
78370,35.52213735597063,25.472408227182708
78380,35.520873442982456,25.472316029027578
78390,35.51960967735603,25.472223839727864
78400,35.51834605907393,25.47213165928271
78410,35.517082588118726,25.472039487691255
78420,35.515819264473016,25.471947324952637
78430,35.514556088119384,25.471855171066
78440,35.51329305904042,25.471763026030484
78450,35.51203017721871,25.471670889845228
78460,35.510767442636855,25.47157876250938
78470,35.50950485527744,25.471486644022075
78480,35.50824241512307,25.47139453438246
78490,35.50698012215634,25.471302433589667
78500,35.50571797635986,25.47121034164285
78510,35.504455977716226,25.471118258541143
78520,35.503194126208044,25.471026184283687
78530,35.501932421817926,25.47093411886963
78540,35.50067086452847,25.470842062298104
78550,35.499409454322304,25.470750014568264
78560,35.49814819118203,25.47065797567924
78570,35.49688707509027,25.470565945630185
78580,35.49562610602964,25.47047392442023
78590,35.49436528398276,25.470381912048527
78600,35.493104608932256,25.470289908514214
78610,35.491844080860744,25.470197913816435
78620,35.49058369975086,25.47010592795433
78630,35.48932346558522,25.470013950927044
78640,35.488063378346475,25.46992198273372
78650,35.48680343801724,25.4698300233735
78660,35.485543644580154,25.46973807284553
78670,35.48428399801786,25.469646131148945
78680,35.483024498312986,25.4695541982829
78690,35.48176514544818,25.469462274246528
78700,35.48050593940608,25.469370359038976
78710,35.479246880169335,25.469278452659385
78720,35.477987967720594,25.469186555106905
78730,35.476729202042506,25.469094666380673
78740,35.47547058311772,25.469002786479834
78750,35.47421211092889,25.468910915403537
78760,35.472953785458664,25.468819053150916
78770,35.47169560668971,25.468727199721126
78780,35.47043757460468,25.4686353551133
78790,35.46917968918624,25.46854351932659
78800,35.46792195041706,25.468451692360137
78810,35.46666435827979,25.468359874213085
78820,35.46540691275712,25.468268064884583
78830,35.4641496138317,25.468176264373767
78840,35.46289246148621,25.468084472679788
78850,35.46163545570332,25.46799268980179
78860,35.460378596465716,25.467900915738912
78870,35.45912188375607,25.467809150490307
78880,35.45786531755706,25.467717394055114
78890,35.45660889785137,25.467625646432477
78900,35.45535262462168,25.467533907621547
78910,35.454096497850685,25.467442177621464
78920,35.45284051752107,25.467350456431376
78930,35.45158468361552,25.467258744050426
78940,35.45032899611674,25.46716704047776
78950,35.449073455007415,25.467075345712527
78960,35.44781806027025,25.466983659753865
78970,35.44656281188794,25.466891982600927
78980,35.44530770984318,25.46680031425285
78990,35.44405275411868,25.46670865470879
79000,35.44279794469714,25.466617003967887
79010,35.44154328156127,25.466525362029287
79020,35.44028876469378,25.466433728892138
79030,35.43903439407739,25.466342104555583
79040,35.4377801696948,25.46625048901877
79050,35.43652609152873,25.466158882280848
79060,35.43527215956189,25.466067284340955
79070,35.434018373777015,25.465975695198246
79080,35.43276473415682,25.465884114851868
79090,35.431511240684024,25.46579254330096
79100,35.430257893341356,25.46570098054467
79110,35.42900469211155,25.46560942658215
79120,35.42775163697733,25.46551788141255
79130,35.42649872792142,25.465426345035002
79140,35.42524596492657,25.465334817448667
79150,35.423993347975504,25.465243298652684
79160,35.42274087705096,25.465151788646207
79170,35.42148855213569,25.465060287428376
79180,35.42023637321243,25.46496879499834
79190,35.418984340263926,25.464877311355252
79200,35.41773245327292,25.464785836498255
79210,35.41648071222216,25.4646943704265
79220,35.4152291170944,25.464602913139128
79230,35.41397766787239,25.46451146463529
79240,35.412726364538884,25.464420024914133
79250,35.41147520707664,25.464328593974813
79260,35.41022419546842,25.464237171816464
79270,35.40897332969699,25.464145758438246
79280,35.4077226097451,25.4640543538393
79290,35.40647203559552,25.463962958018776
79300,35.40522160723102,25.463871570975826
79310,35.40397132463437,25.463780192709592
79320,35.40272118778834,25.46368882321923
79330,35.40147119667569,25.46359746250388
79340,35.40022135127922,25.463506110562697
79350,35.39897165158169,25.463414767394827
79360,35.39772209756588,25.46332343299942
79370,35.39647268921458,25.463232107375624
79380,35.39522342651057,25.46314079052259
79390,35.39397430943663,25.463049482439466
79400,35.392725337975556,25.462958183125398
79410,35.39147651211013,25.46286689257954
79420,35.390227831823154,25.46277561080104
79430,35.388979297097414,25.462684337789046
79440,35.3877309079157,25.462593073542706
79450,35.386482664260825,25.462501818061174
79460,35.38523456611558,25.462410571343597
79470,35.38398661346277,25.46231933338912
79480,35.38273880628519,25.462228104196907
79490,35.38149114456566,25.462136883766092
79500,35.380243628286976,25.462045672095833
79510,35.37899625743196,25.46195446918528
79520,35.37774903198341,25.461863275033583
79530,35.376501951924155,25.461772089639886
79540,35.375255017237,25.46168091300335
79550,35.374008227904774,25.461589745123117
79560,35.37276158391029,25.46149858599834
79570,35.371515085236375,25.46140743562817
79580,35.37026873186585,25.46131629401176
79590,35.369022523781545,25.461225161148256
79600,35.36777646096629,25.46113403703681
79610,35.36653054340291,25.461042921676576
79620,35.365284771074236,25.460951815066704
79630,35.36403914396311,25.46086071720634
79640,35.36279366205237,25.460769628094642
79650,35.36154832532485,25.46067854773076
79660,35.36030313376339,25.460587476113837
79670,35.35905808735084,25.460496413243035
79680,35.35781318607004,25.4604053591175
79690,35.35656842990384,25.46031431373639
79700,35.35532381883508,25.460223277098848
79710,35.354079352846625,25.46013224920403
79720,35.35283503192132,25.460041230051086
79730,35.35159085604203,25.45995021963917
79740,35.3503468251916,25.459859217967434
79750,35.349102939352896,25.459768225035027
79760,35.34785919850878,25.459677240841103
79770,35.34661560264211,25.459586265384818
79780,35.34537215173576,25.459495298665317
79790,35.34412884577259,25.459404340681758
79800,35.34288568473547,25.45931339143329
79810,35.34164266860728,25.459222450919068
79820,35.340399797370885,25.459131519138243
79830,35.33915707100917,25.45904059608997
79840,35.337914489505,25.4589496817734
79850,35.33667205284127,25.458858776187686
79860,35.33542976100085,25.45876787933198
79870,35.334187613966634,25.458676991205436
79880,35.3329456117215,25.45858611180721
79890,35.33170375424834,25.45849524113645
79900,35.33046204153004,25.458404379192313
79910,35.3292204735495,25.45831352597395
79920,35.327979050289606,25.458222681480517
79930,35.326737771733264,25.458131845711165
79940,35.32549663786337,25.45804101866505
79950,35.32425564866281,25.457950200341322
79960,35.32301480411451,25.45785939073914
79970,35.32177410420135,25.457768589857654
79980,35.32053354890626,25.45767779769602
79990,35.31929313821214,25.45758701425339
80000,35.318052872101894,25.457496239528922
80010,35.31681275055844,25.457405473521764
80020,35.31557277356469,25.457314716231075
80030,35.31433294110356,25.45722396765601
80040,35.31309325315797,25.45713322779572
80050,35.31185370971085,25.457042496649358
80060,35.310614310745116,25.456951774216087
80070,35.30937505624369,25.456861060495054
80080,35.308135946189495,25.456770355485414
80090,35.30689698056547,25.456679659186328
80100,35.30565815935454,25.456588971596943
80110,35.30441948253965,25.45649829271642
80120,35.30318095010372,25.456407622543917
80130,35.301942562029694,25.456316961078578
80140,35.30070431830051,25.456226308319568
80150,35.29946621889911,25.456135664266036
80160,35.29822826380844,25.456045028917142
80170,35.29699045301144,25.45595440227204
80180,35.29575278649106,25.45586378432989
80190,35.29451526423025,25.455773175089835
80200,35.29327788621196,25.455682574551044
80210,35.292040652419146,25.45559198271267
80220,35.29080356283476,25.455501399573862
80230,35.289566617441764,25.455410825133782
80240,35.28832981622311,25.455320259391588
80250,35.28709315916177,25.45522970234643
80260,35.2858566462407,25.455139153997468
80270,35.28462027744287,25.45504861434386
80280,35.283384052751245,25.454958083384756
80290,35.2821479721488,25.454867561119322
80300,35.2809120356185,25.454777047546706
80310,35.27967624314332,25.454686542666067
80320,35.27844059470624,25.454596046476563
80330,35.27720509029023,25.454505558977353
80340,35.27596972987828,25.454415080167593
80350,35.27473451345336,25.454324610046434
80360,35.27349944099847,25.45423414861304
80370,35.27226451249659,25.454143695866566
80380,35.2710297279307,25.45405325180617
80390,35.2697950872838,25.453962816431005
80400,35.26856059053888,25.453872389740233
80410,35.26732623767893,25.45378197173301
80420,35.26609202868695,25.453691562408498
80430,35.264857963545936,25.453601161765846
80440,35.26362404223889,25.45351076980422
80450,35.26239026474881,25.453420386522772
80460,35.26115663105871,25.453330011920663
80470,35.25992314115159,25.453239645997048
80480,35.258689795010454,25.453149288751092
80490,35.257456592618325,25.453058940181943
80500,35.256223533958206,25.452968600288767
80510,35.254990619013114,25.45287826907072
80520,35.25375784776607,25.45278794652696
80530,35.25252522020008,25.452697632656648
80540,35.25129273629817,25.45260732745894
80550,35.25006039604337,25.45251703093299
80560,35.248828199418696,25.452426743077964
80570,35.24759614640718,25.452336463893023
80580,35.24636423699186,25.452246193377317
80590,35.24513247115575,25.45215593153001
80600,35.243900848881886,25.452065678350266
80610,35.24266937015331,25.45197543383723
80620,35.24143803495305,25.451885197990077
80630,35.240206843264154,25.451794970807956
80640,35.238975795069656,25.45170475229003
80650,35.2377448903526,25.45161454243546
80660,35.23651412909604,25.451524341243402
80670,35.23528351128301,25.45143414871302
80680,35.23405303689656,25.451343964843467
80690,35.23282270591975,25.45125378963391
80700,35.23159251833563,25.451163623083502
80710,35.230362474127254,25.45107346519141
80720,35.22913257327768,25.45098331595679
80730,35.227902815769966,25.450893175378805
80740,35.226673201587175,25.45080304345661
80750,35.22544373071237,25.45071292018937
80760,35.22421440312861,25.450622805576245
80770,35.22298521881898,25.450532699616392
80780,35.22175617776652,25.45044260230898
80790,35.220527279954325,25.450352513653154
80800,35.21929852536546,25.450262433648092
80810,35.218069913983,25.450172362292943
80820,35.21684144579003,25.45008229958687
80830,35.215613120769625,25.449992245529042
80840,35.21438493890486,25.44990220011861
80850,35.213156900178824,25.44981216335474
80860,35.2119290045746,25.44972213523659
80870,35.21070125207528,25.44963211576333
80880,35.20947364266395,25.449542104934107
80890,35.208246176323705,25.449452102748097
80900,35.20701885303763,25.44936210920445
80910,35.20579167278883,25.449272124302333
80920,35.204564635560395,25.449182148040908
80930,35.20333774133543,25.44909218041934
80940,35.20211099009704,25.449002221436782
80950,35.200884381828324,25.4489122710924
80960,35.199657916512386,25.44882232938536
80970,35.19843159413234,25.44873239631482
80980,35.19720541467128,25.448642471879943
80990,35.195979378112334,25.44855255607989
81000,35.19475348443861,25.448462648913825
81010,35.193527733633225,25.448372750380912
81020,35.1923021256793,25.44828286048031
81030,35.19107666055994,25.448192979211186
81040,35.189851338258286,25.448103106572695
81050,35.18862615875745,25.44801324256401
81060,35.18740112204056,25.447923387184282
81070,35.18617622809075,25.447833540432686
81080,35.18495147689114,25.44774370230838
81090,35.18372686842488,25.447653872810523
81100,35.18250240267508,25.447564051938283
81110,35.18127807962489,25.44747423969082
81120,35.180053899257445,25.447384436067303
81130,35.17882986155588,25.44729464106689
81140,35.17760596650335,25.447204854688746
81150,35.176382214082984,25.447115076932036
81160,35.17515860427794,25.447025307795922
81170,35.17393513707136,25.446935547279566
81180,35.172711812446394,25.44684579538214
81190,35.17148863038619,25.446756052102796
81200,35.17026559087392,25.446666317440705
81210,35.16904269389272,25.44657659139503
81220,35.167819939425755,25.446486873964936
81230,35.16659732745619,25.446397165149584
81240,35.16537485796718,25.446307464948145
81250,35.16415253094189,25.446217773359777
81260,35.16293034636349,25.446128090383645
81270,35.161708304215146,25.44603841601892
81280,35.160486404480025,25.445948750264755
81290,35.159264647141306,25.445859093120326
81300,35.15804303218216,25.44576944458479
81310,35.15682155958576,25.44567980465732
81320,35.155600229335285,25.445590173337074
81330,35.15437904141392,25.44550055062322
81340,35.15315799580485,25.445410936514918
81350,35.151937092491245,25.445321331011343
81360,35.1507163314563,25.44523173411165
81370,35.14949571268321,25.445142145815012
81380,35.14827523615516,25.44505256612059
81390,35.147054901855334,25.444962995027552
81400,35.14583470976694,25.444873432535065
81410,35.14461465987316,25.44478387864229
81420,35.14339475215721,25.444694333348394
81430,35.14217498660227,25.44460479665255
81440,35.14095536319156,25.444515268553914
81450,35.13973588190827,25.444425749051653
81460,35.13851654273562,25.444336238144942
81470,35.13729734565681,25.44424673583294
81480,35.13607829065506,25.444157242114812
81490,35.13485937771356,25.444067756989732
81500,35.13364060681555,25.443978280456857
81510,35.132421977944226,25.44388881251536
81520,35.13120349108282,25.443799353164405
81530,35.12998514621455,25.44370990240316
81540,35.12876694332264,25.44362046023079
81550,35.1275488823903,25.443531026646465
81560,35.126330963400775,25.443441601649347
81570,35.12511318633728,25.44335218523861
81580,35.123895551183054,25.443262777413413
81590,35.12267805792133,25.443173378172926
81600,35.12146070653533,25.44308398751632
81610,35.1202434970083,25.44299460544276
81620,35.11902642932348,25.442905231951414
81630,35.117809503464116,25.442815867041446
81640,35.11659271941344,25.442726510712028
81650,35.11537607715469,25.442637162962324
81660,35.11415957667113,25.442547823791504
81670,35.112943217946,25.442458493198735
81680,35.111727000962546,25.442369171183188
81690,35.11051092570403,25.442279857744026
81700,35.10929499215369,25.442190552880422
81710,35.1080792002948,25.44210125659154
81720,35.10686355011062,25.442011968876546
81730,35.105648041584395,25.441922689734618
81740,35.104432674699396,25.441833419164915
81750,35.10321744943889,25.44174415716661
81760,35.102002365786134,25.44165490373887
81770,35.100787423724405,25.44156565888086
81780,35.09957262323697,25.44147642259176
81790,35.098357964307105,25.441387194870728
81800,35.09714344691808,25.441297975716935
81810,35.09592907105318,25.441208765129556
81820,35.09471483669567,25.44111956310775
81830,35.09350074382884,25.441030369650697
81840,35.09228679243597,25.44094118475756
81850,35.09107298250034,25.440852008427505
81860,35.089859314005245,25.44076284065971
81870,35.08864578693397,25.440673681453333
81880,35.0874324012698,25.440584530807556
81890,35.08621915699604,25.440495388721544
81900,35.08500605409597,25.440406255194464
81910,35.083793092552895,25.440317130225484
81920,35.082580272350114,25.440228013813783
81930,35.08136759347092,25.440138905958523
81940,35.08015505589862,25.440049806658877
81950,35.07894265961652,25.43996071591401
81960,35.07773040460793,25.4398716337231
81970,35.07651829085614,25.439782560085316
81980,35.07530631834449,25.439693494999823
81990,35.074094487056264,25.439604438465796
82000,35.072882796974795,25.439515390482402
82010,35.07167124808339,25.439426351048816
82020,35.07045984036537,25.439337320164206
82030,35.06924857380406,25.439248297827742
82040,35.068037448382775,25.439159284038595
82050,35.06682646408484,25.439070278795942
82060,35.06561562089359,25.438981282098943
82070,35.06440491879234,25.438892293946775
82080,35.06319435776443,25.438803314338614
82090,35.061983937793194,25.43871434327362
82100,35.06077365886196,25.438625380750974
82110,35.059563520954065,25.438536426769844
82120,35.05835352405285,25.4384474813294
82130,35.05714366814165,25.438358544428816
82140,35.05593395320381,25.438269616067263
82150,35.054724379222684,25.43818069624391
82160,35.05351494618161,25.438091784957933
82170,35.05230565406393,25.438002882208504
82180,35.051096502853,25.43791398799479
82190,35.04988749253218,25.437825102315966
82200,35.04867862308481,25.437736225171207
82210,35.047469894494256,25.43764735655968
82220,35.04626130674387,25.43755849648056
82230,35.04505285981702,25.437469644933017
82240,35.04384455369706,25.437380801916227
82250,35.04263638836736,25.437291967429363
82260,35.041428363811285,25.437203141471592
82270,35.0402204800122,25.437114324042092
82280,35.03901273695348,25.437025515140032
82290,35.037805134618495,25.43693671476459
82300,35.03659767299062,25.436847922914932
82310,35.03539035205322,25.43675913959024
82320,35.03418317178969,25.436670364789677
82330,35.03297613218341,25.436581598512426
82340,35.031769233217744,25.43649284075765
82350,35.03056247487609,25.43640409152453
82360,35.02935585714183,25.436315350812237
82370,35.028149379998354,25.436226618619944
82380,35.02694304342905,25.436137894946828
82390,35.02573684741731,25.436049179792054
82400,35.02453079194653,25.435960473154807
82410,35.02332487700011,25.435871775034254
82420,35.02211910256143,25.435783085429566
82430,35.02091346861391,25.435694404339927
82440,35.019707975140946,25.435605731764504
82450,35.01850262212594,25.43551706770247
82460,35.017297409552306,25.435428412153
82470,35.016092337403435,25.435339765115277
82480,35.01488740566275,25.43525112658846
82490,35.01368261431366,25.43516249657174
82500,35.01247796333958,25.43507387506428
82510,35.01127345272392,25.434985262065258
82520,35.0100690824501,25.434896657573844
82530,35.008864852501546,25.434808061589223
82540,35.00766076286167,25.434719474110565
82550,35.0064568135139,25.43463089513704
82560,35.00525300444166,25.43454232466783
82570,35.00404933562839,25.434453762702105
82580,35.0028458070575,25.434365209239047
82590,35.00164241871243,25.434276664277824
82600,35.00043917057662,25.434188127817613
82610,34.9992360626335,25.434099599857593
82620,34.99803309486651,25.43401108039694
82630,34.996830267259085,25.43392256943482
82640,34.99562757979467,25.43383406697042
82650,34.99442503245671,25.43374557300291
82660,34.99322262522865,25.433657087531465
82670,34.992020358093924,25.433568610555266
82680,34.990818231036,25.433480142073485
82690,34.989616244038324,25.433391682085297
82700,34.98841439708435,25.433303230589882
82710,34.98721269015753,25.433214787586415
82720,34.98601112324132,25.433126353074073
82730,34.98480969631918,25.433037927052027
82740,34.983608409374575,25.432949509519464
82750,34.982407262390964,25.43286110047555
82760,34.981206255351815,25.432772699919465
82770,34.9800053882406,25.432684307850387
82780,34.97880466104078,25.432595924267492
82790,34.97760407373583,25.43250754916996
82800,34.97640362630923,25.432419182556963
82810,34.97520331874444,25.43233082442768
82820,34.974003151024945,25.432242474781287
82830,34.97280312313423,25.432154133616965
82840,34.97160323505576,25.432065800933888
82850,34.97040348677303,25.431977476731234
82860,34.969203878269525,25.431889161008183
82870,34.96800440952873,25.431800853763907
82880,34.96680508053414,25.43171255499759
82890,34.965605891269234,25.431624264708404
82900,34.96440684171751,25.43153598289553
82910,34.96320793186247,25.431447709558146
82920,34.962009161687604,25.431359444695428
82930,34.960810531176406,25.431271188306553
82940,34.959612040312386,25.431182940390705
82950,34.958413689079045,25.431094700947057
82960,34.95721547745988,25.431006469974786
82970,34.95601740543841,25.430918247473077
82980,34.95481947299813,25.4308300334411
82990,34.95362168012256,25.43074182787804
83000,34.95242402679521,25.430653630783073
83010,34.95122651299959,25.43056544215538
83020,34.95002913871923,25.430477261994135
83030,34.94883190393764,25.430389090298522
83040,34.947634808638334,25.430300927067716
83050,34.94643785280485,25.430212772300898
83060,34.9452410364207,25.430124625997244
83070,34.94404435946941,25.430036488155938
83080,34.942847821934514,25.42994835877616
83090,34.94165142379954,25.429860237857078
83100,34.94045516504802,25.429772125397886
83110,34.93925904566349,25.429684021397755
83120,34.938063065629485,25.429595925855864
83130,34.93686722492955,25.4295078387714
83140,34.935671523547214,25.429419760143535
83150,34.93447596146603,25.42933168997145
83160,34.93328053866953,25.42924362825433
83170,34.93208525514127,25.42915557499135
83180,34.93089011086479,25.42906753018169
83190,34.92969510582365,25.42897949382453
83200,34.92850024000139,25.428891465919055
83210,34.927305513381576,25.42880344646444
83220,34.926110925947754,25.428715435459868
83230,34.92491647768349,25.42862743290452
83240,34.92372216857233,25.42853943879757
83250,34.92252799859786,25.42845145313821
83260,34.92133396774362,25.42836347592561
83270,34.92014007599319,25.428275507158958
83280,34.91894632333013,25.42818754683743
83290,34.91775270973802,25.428099594960212
83300,34.91655923520042,25.42801165152648
83310,34.9153658997009,25.427923716535414
83320,34.91417270322305,25.4278357899862
83330,34.91297964575044,25.42774787187802
83340,34.91178672726665,25.427659962210047
83350,34.91059394775527,25.427572060981472
83360,34.909401307199865,25.42748416819147
83370,34.90820880558403,25.427396283839226
83380,34.907016442891354,25.42730840792392
83390,34.905824219105426,25.427220540444733
83400,34.904632134209834,25.42713268140085
83410,34.90344018818818,25.427044830791452
83420,34.902248381024044,25.426956988615714
83430,34.901056712701035,25.42686915487283
83440,34.89986518320275,25.426781329561972
83450,34.89867379251279,25.426693512682327
83460,34.89748254061475,25.42660570423308
83470,34.89629142749225,25.4265179042134
83480,34.89510045312889,25.42643011262249
83490,34.89390961750828,25.426342329459516
83500,34.89271892061402,25.426254554723666
83510,34.89152836242974,25.426166788414125
83520,34.89033794293904,25.426079030530072
83530,34.889147662125545,25.42599128107069
83540,34.88795751997287,25.425903540035165
83550,34.886767516464644,25.42581580742268
83560,34.88557765158448,25.425728083232414
83570,34.884387925316,25.42564036746355
83580,34.88319833764284,25.42555266011528
83590,34.882008888548626,25.425464961186776
83600,34.88081957801698,25.425377270677227
83610,34.87963040603155,25.425289588585816
83620,34.878441372575956,25.425201914911725
83630,34.87725247763384,25.42511424965414
83640,34.87606372118884,25.425026592812245
83650,34.8748751032246,25.42493894438522
83660,34.87368662372476,25.424851304372254
83670,34.87249828267296,25.424763672772524
83680,34.871310080052844,25.424676049585223
83690,34.87012201584807,25.424588434809525
83700,34.86893409004228,25.42450082844462
83710,34.86774630261913,25.424413230489698
83720,34.86655865356227,25.42432564094393
83730,34.86537114285536,25.424238059806513
83740,34.86418377048206,25.42415048707662
83750,34.86299653642602,25.424062922753446
83760,34.8618094406709,25.42397536683617
83770,34.86062248320038,25.423887819323976
83780,34.85943566399811,25.423800280216053
83790,34.85824898304777,25.42371274951158
83800,34.857062440333024,25.42362522720975
83810,34.85587603583754,25.42353771330974
83820,34.854689769545,25.423450207810742
83830,34.85350364143907,25.423362710711935
83840,34.852317651503434,25.42327522201251
83850,34.85113179972176,25.423187741711647
83860,34.84994608607774,25.423100269808536
83870,34.84876051055506,25.423012806302356
83880,34.8475750731374,25.4229253511923
83890,34.84638977380845,25.422837904477554
83900,34.84520461255189,25.422750466157297
83910,34.84401958935142,25.42266303623072
83920,34.84283470419073,25.422575614697006
83930,34.84164995705351,25.422488201555346
83940,34.84046534792346,25.42240079680492
83950,34.83928087678429,25.422313400444914
83960,34.83809654361968,25.422226012474518
83970,34.83691234841334,25.42213863289292
83980,34.83572829114899,25.4220512616993
83990,34.83454437181032,25.42196389889285
84000,34.83336059038104,25.421876544472756
84010,34.83217694684487,25.4217891984382
84020,34.83099344118551,25.421701860788374
84030,34.82981007338668,25.42161453152246
84040,34.8286268434321,25.421527210639653
84050,34.82744375130548,25.42143989813913
84060,34.826260796990546,25.421352594020085
84070,34.82507798047102,25.421265298281703
84080,34.82389530173062,25.42117801092317
84090,34.822712760753085,25.421090731943675
84100,34.82153035752213,25.421003461342405
84110,34.82034809202149,25.420916199118544
84120,34.8191659642349,25.420828945271285
84130,34.81798397414609,25.420741699799812
84140,34.81680212173879,25.420654462703315
84150,34.81562040699674,25.420567233980982
84160,34.81443882990369,25.420480013631995
84170,34.813257390443376,25.42039280165555
84180,34.81207608859954,25.42030559805083
84190,34.81089492435593,25.420218402817024
84200,34.809713897696284,25.420131215953322
84210,34.808533008604364,25.42004403745891
84220,34.80735225706391,25.419956867332978
84230,34.80617164305868,25.419869705574712
84240,34.804991166572435,25.419782552183303
84250,34.803810827588926,25.41969540715794
84260,34.80263062609191,25.419608270497804
84270,34.801450562065156,25.419521142202097
84280,34.80027063549242,25.419434022269996
84290,34.799090846357466,25.419346910700696
84300,34.797911194644065,25.419259807493383
84310,34.79673168033598,25.41917271264725
84320,34.79555230341699,25.419085626161483
84330,34.794373063870864,25.41899854803527
84340,34.793193961681375,25.418911478267802
84350,34.7920149968323,25.41882441685827
84360,34.79083616930742,25.41873736380586
84370,34.78965747909051,25.418650319109766
84380,34.788478926165354,25.418563282769174
84390,34.78730051051574,25.418476254783272
84400,34.78612223212545,25.418389235151256
84410,34.78494409097827,25.41830222387231
84420,34.783766087058,25.418215220945623
84430,34.78258822034842,25.418128226370392
84440,34.78141049083334,25.4180412401458
84450,34.780232898496536,25.417954262271042
84460,34.779055443321816,25.417867292745306
84470,34.77787812529298,25.417780331567783
84480,34.77670094439383,25.417693378737663
84490,34.77552390060817,25.417606434254136
84500,34.7743469939198,25.41751949811639
84510,34.77317022431253,25.417432570323623
84520,34.771993591770176,25.41734565087502
84530,34.77081709627654,25.41725873976977
84540,34.769640737815436,25.41717183700707
84550,34.768464516370685,25.417084942586108
84560,34.767288431926104,25.416998056506074
84570,34.76611248446551,25.41691117876616
84580,34.76493667397272,25.416824309365555
84590,34.763761000431565,25.416737448303454
84600,34.762585463825864,25.416650595579046
84610,34.76141006413945,25.416563751191525
84620,34.76023480135614,25.41647691514008
84630,34.759059675459774,25.4163900874239
84640,34.75788468643418,25.41630326804218
84650,34.7567098342632,25.416216456994114
84660,34.75553511893066,25.41612965427889
84670,34.7543605404204,25.4160428598957
84680,34.75318609871627,25.415956073843738
84690,34.752011793802104,25.415869296122196
84700,34.750837625661745,25.415782526730265
84710,34.74966359427904,25.415695765667135
84720,34.748489699637844,25.415609012932002
84730,34.747315941722,25.415522268524054
84740,34.74614232051537,25.41543553244249
84750,34.74496883600179,25.4153488046865
84760,34.74379548816513,25.41526208525527
84770,34.74262227698924,25.415175374148003
84780,34.741449202457986,25.415088671363883
84790,34.74027626455523,25.415001976902108
84800,34.739103463264826,25.414915290761872
84810,34.737930798570645,25.41482861294236
84820,34.736758270456555,25.414741943442777
84830,34.73558587890643,25.414655282262306
84840,34.73441362390413,25.414568629400144
84850,34.73324150543354,25.414481984855485
84860,34.73206952347853,25.414395348627522
84870,34.73089767802297,25.414308720715447
84880,34.72972596905075,25.414222101118455
84890,34.72855439654574,25.41413548983574
84900,34.72738296049183,25.414048886866492
84910,34.726211660872906,25.41396229220991
84920,34.72504049767285,25.413875705865184
84930,34.723869470875556,25.41378912783151
84940,34.72269858046491,25.41370255810808
84950,34.721527826424804,25.413615996694094
84960,34.72035720873913,25.413529443588736
84970,34.719186727391794,25.41344289879121
84980,34.718016382366685,25.413356362300703
84990,34.7168461736477,25.413269834116416
85000,34.715676101218754,25.41318331423754
85010,34.714506165063746,25.413096802663265
85020,34.713336365166576,25.413010299392795
85030,34.71216670151116,25.412923804425315
85040,34.7109971740814,25.41283731776003
85050,34.70982778286121,25.41275083939613
85060,34.7086585278345,25.412664369332802
85070,34.7074894089852,25.412577907569254
85080,34.706320426297204,25.412491454104675
85090,34.70515157975445,25.41240500893826
85100,34.703982869340855,25.412318572069207
85110,34.70281429504034,25.41223214349671
85120,34.70164585683683,25.41214572321996
85130,34.70047755471425,25.41205931123816
85140,34.69930938865653,25.4119729075505
85150,34.698141358647604,25.41188651215618
85160,34.6969734646714,25.41180012505439
85170,34.69580570671186,25.41171374624433
85180,34.69463808475292,25.411627375725196
85190,34.69347059877851,25.411541013496183
85200,34.692303248772575,25.411454659556487
85210,34.69113603471906,25.411368313905303
85220,34.6899689566019,25.41128197654183
85230,34.688802014405056,25.411195647465263
85240,34.68763520811246,25.411109326674794
85250,34.68646853770807,25.41102301416963
85260,34.68530200317584,25.410936709948952
85270,34.68413560449972,25.410850414011975
85280,34.68296934166367,25.41076412635788
85290,34.681803214651644,25.410677846985873
85300,34.680637223447604,25.410591575895147
85310,34.67947136803551,25.410505313084897
85320,34.67830564839932,25.41041905855433
85330,34.677140064523016,25.410332812302627
85340,34.67597461639055,25.410246574329
85350,34.67480930398589,25.41016034463264
85360,34.67364412729302,25.41007412321274
85370,34.672479086295894,25.409987910068505
85380,34.671314180978506,25.40990170519913
85390,34.67014941132482,25.409815508603813
85400,34.668984777318826,25.409729320281745
85410,34.6678202789445,25.409643140232134
85420,34.66665591618581,25.409556968454172
85430,34.66549168902676,25.40947080494706
